Price,Close,High,Low,Open,Volume,Daily_Return,MA_7,MA_30,MA_90,Volatility
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,,,,,
Date,,,,,,,,,,
2018-01-30,58.42704772949219,58.95108816192895,58.285118534835966,58.44441831516409,37338000,-0.007678099050134057,58.45242200578962,,,
2018-01-31,58.667720794677734,58.871185296619764,58.165514824076666,58.746622920105196,36022000,0.004119206335733816,58.58045414515904,,,
2018-02-01,58.63645935058594,58.927265193905875,58.02954521955925,58.35856029058407,73514000,-0.0005328559498877228,58.61887795584543,,,
2018-02-02,55.540348052978516,56.14081062798635,55.14185825504949,55.94826521593821,117842000,-0.05280181190845523,58.2495961870466,,,
2018-02-05,52.721153259277344,55.33143180962722,52.440774316330746,54.61782187208808,83550000,-0.05075940091358477,57.40065383911133,,,
2018-02-06,53.81488800048828,53.961280974732674,51.11429238235661,51.31130538623033,76630000,0.0207456528090737,56.66953495570591,,,
2018-02-07,52.37477111816406,53.91910234091689,52.335566149712285,53.84168814584848,51942000,-0.026760566375445216,55.74034118652344,,,
2018-02-08,50.007659912109375,52.79757719506311,49.85828727297066,52.596100374751174,66792000,-0.04519563819599681,54.537571498325896,,,
2018-02-09,51.92119598388672,52.19165157410531,49.47616901467817,50.9093405758253,98360000,0.03826485932636059,53.57378223964146,,,
2018-02-12,52.33259201049805,52.878962767049636,51.8824939696113,52.43730013636036,56240000,0.007923469766355273,52.67322976248605,,,
2018-02-13,52.31174850463867,52.66309393318882,51.953455599699886,52.106300080249994,31586000,-0.00039828919338058544,52.212001255580354,55.5684403737386,,
2018-02-14,53.2327880859375,53.370249682886836,52.09637780222555,52.3206809627639,41304000,0.017606744328516388,52.28509194510324,55.5675968170166,,0.0202696371816361
2018-02-15,54.15879821777344,54.29477189177629,52.96134469846061,53.76626386979583,37396000,0.017395484345869905,52.33422197614397,55.5673324584961,,0.020279330185243753
2018-02-16,54.36424255371094,54.99993855138818,54.168221490455714,54.259034663539495,39948000,0.0037933695484047014,52.6184321812221,55.566902542114256,,0.020278765613548355
2018-02-20,54.76570129394531,55.39593766857378,54.09129639007326,54.22826199215759,33754000,0.007384610202887387,53.29815237862723,55.55581944783528,,0.020176337705437863
2018-02-21,55.2698974609375,56.38398115658834,54.960236887413046,55.03914280401336,41486000,0.00920642217810741,53.7765383039202,55.55505854288737,,0.020237119751675747
2018-02-22,55.07884216308594,55.85100782313011,54.84312393182753,55.53886734773108,28010000,-0.0034567695369182028,54.1688597542899,55.55027821858724,,0.020246476737851342
2018-02-23,55.98151397705078,56.026674462476805,55.00638369666968,55.513549426485525,25292000,0.016388721667243367,54.69311196463449,55.57997042338054,,0.020455615729734235
2018-02-26,56.75616455078125,56.78097480128656,56.04354661241557,56.168601178902755,30912000,0.013837613860318898,55.19645145961216,55.632324600219725,,0.02059478551357338
2018-02-27,55.456485748291016,56.78346128607395,55.4207564112541,56.75616735890439,42964000,-0.02289934164468388,55.381835392543245,55.610588709513344,,0.02083035257263853
2018-02-28,54.78207778930664,55.95968063001899,54.73642511129295,55.67929791953784,49292000,-0.01216102949699005,55.44152614048549,55.56629002888997,,0.02094477442841825
2018-03-01,53.16876983642578,55.14682419570041,52.964313375252146,55.060974592776226,55338000,-0.029449557555770056,55.21339307512556,55.45431950887044,,0.021532305965529616
2018-03-02,53.80050277709961,53.93697242268826,52.11176237540531,52.50230900743212,50162000,0.01188165426090082,55.003479548863005,55.36858393351237,,0.02167557434752953
2018-03-05,54.327518463134766,54.64611043461338,53.21145082107033,53.50225667192004,28648000,0.009795739051336128,54.89614759172712,55.287959798177084,,0.021723307171421246
2018-03-06,54.6322135925293,54.86694364392529,54.31461358782907,54.6917650131946,23382000,0.005608486049317518,54.703390393938335,55.18331705729167,,0.0214593703707347
2018-03-07,55.33391571044922,55.39148322292727,54.086837938001295,54.2312470179709,30748000,0.01284410921280843,54.500211988176616,55.08219782511393,,0.021512806655991222
2018-03-08,56.0455322265625,56.1477566640328,55.44109805825202,55.44109805825202,33862000,0.012860404093522293,54.58436148507254,55.01287155151367,,0.02166555625889642
2018-03-09,57.60673904418945,57.61467847617771,56.28919465974288,56.547739214637446,42662000,0.02785604410563569,54.987884521484375,54.97763786315918,,0.022227418006439435
2018-03-12,57.85933303833008,58.46624715991599,57.52535440754589,57.81566048237289,44306000,0.004384799388607252,55.65796497889927,54.94185829162598,,0.02222591145127307
2018-03-13,56.568084716796875,58.458305561520525,56.30308866796422,58.15211684765045,43140000,-0.02231702741332653,56.05333382742746,54.864823532104495,,0.022584584495913627
2018-03-14,57.01371765136719,57.553140888449946,56.68917019177097,56.86037720198948,41870000,0.00787781549969968,56.437076568603516,54.81771252950033,,0.022606528477826807
2018-03-15,57.09907531738281,57.68911862558039,56.35718326869384,57.04746711478381,33382000,0.0014971426093906004,56.78948538643973,54.76542434692383,,0.022592857427896674
2018-03-16,56.29564666748047,57.40675068592315,56.143794144320694,57.33430005554553,58656000,-0.01407078215253954,56.92687552315848,54.68739725748698,,0.02272519644760401
2018-03-19,54.591026306152344,55.548786060621794,54.03770431650665,55.468891977817584,63656000,-0.03027979004125747,56.719088963099885,54.65575319925944,,0.02128481130561422
2018-03-20,54.379127502441406,54.86297095428456,53.715141858503905,54.508149898872496,54598000,-0.00388156841973597,56.25800159999302,54.71101900736491,,0.019061301166599747
2018-03-21,54.28980255126953,55.01929135299701,53.95284805576338,54.21883985425081,44898000,-0.0016426330335636008,55.74806867327009,54.72684949239095,,0.018704992053737247
2018-03-22,52.26261520385742,53.78957571607382,52.08842854679746,53.59554237358972,69312000,-0.03734011273107318,55.13300159999302,54.72311096191406,,0.019325389899373192
2018-03-23,50.942588806152344,52.939005648036364,50.85921909488901,52.17428353085247,49880000,-0.025257564944963784,54.26569747924805,54.75427525838216,,0.01801176998628531
2018-03-26,52.30926513671875,52.56632555070059,50.15008032860988,52.13607420386283,65984000,0.026827775395689146,53.581438882010325,54.76721089680989,,0.017297788888211336
2018-03-27,49.96944046020508,52.82784397083302,49.50693545745029,52.7960824594576,60816000,-0.0447305973501666,52.67769513811384,54.688439178466794,,0.019086281951587156
2018-03-28,49.88209915161133,50.865172637845205,48.83104262826339,49.71982732209981,77698000,-0.0017478944688865683,52.004991258893696,54.60745086669922,,0.019085524423247822
2018-03-29,51.468116760253906,52.009527688259304,49.82552900995121,50.18134200018211,69338000,0.03179532609127067,51.589132581438335,54.54862848917643,,0.019737589227055163
2018-04-02,50.25181198120117,51.58672696755063,49.33970488229298,50.99569171418106,65068000,-0.023632199031459855,51.012276785714285,54.418395614624025,,0.019844904381669838
2018-04-03,50.55204391479492,50.86567610781931,49.488580216950425,50.42649335644149,51322000,0.005974549409403673,50.767909458705354,54.29132232666016,,0.01987197905933674
2018-04-04,51.09940719604492,51.24977178426137,49.45185579622921,49.53720942273687,50724000,0.010827718107156548,50.790312085832866,54.16911252339681,,0.019939241012324676
2018-04-05,51.244808197021484,51.943031453160124,50.816048581015046,51.927152589186726,35836000,0.0028454537724620366,50.63824680873326,54.034942881266275,,0.019848329666838138
2018-04-06,50.11881637573242,51.411546698793046,49.935202343254076,50.77138315355239,40134000,-0.021972798043461306,50.65958622523716,53.86960868835449,,0.02017000145177923
2018-04-09,50.62201690673828,51.837829076941425,50.57784837233873,50.61953323122258,33220000,0.01004015193083263,50.76528876168387,53.69095878601074,,0.019992712049192077
2018-04-10,51.43635940551758,51.67009369839782,50.38976664103749,51.12669885509428,36620000,0.016086725668785107,50.76075199672154,53.513631947835286,,0.020062721220010644
2018-04-11,50.86865234375,51.4050997727002,50.57785027638551,51.213050313437314,34060000,-0.01103707704683854,50.84887204851423,53.36070416768392,,0.019773434304657337
2018-04-12,51.475563049316406,51.84080342477513,50.91778103567387,51.18674869899539,32896000,0.011930937377014672,50.98080335344587,53.25048700968424,,0.019864282674207527
2018-04-13,51.41353225708008,52.254180681132055,51.121242272639556,51.951967353092115,25410000,-0.0012050532050887908,51.02567836216518,53.19197909037272,,0.019169778671670166
2018-04-16,51.91276550292969,52.1772655978723,51.308331238358484,51.885471573778354,29776000,0.00971015263750652,51.121100834437776,53.12905451456706,,0.019123742802694403
2018-04-17,53.56328582763672,53.8431725590033,52.45813740388683,52.66209787876608,54584000,0.03179411284906175,51.613167898995535,53.10358009338379,,0.019956071947634716
2018-04-18,53.366275787353516,53.69429508064003,53.124602069942384,53.545918200934835,31126000,-0.0036780798123021707,52.00520488194057,53.0613821665446,,0.019933619388272143
2018-04-19,54.06400680541992,54.463984559405986,53.05016746800002,53.05016746800002,39884000,0.013074380922637907,52.380583081926616,53.01905186971029,,0.019939013569854037
2018-04-20,53.462059020996094,54.327021748971184,53.20301468966142,53.80695296082263,42434000,-0.011133983957021143,52.751069750104634,52.932936096191405,,0.019862370590147234
2018-04-23,53.28786849975586,53.99205104578485,52.93404319728805,53.74293007635519,69590000,-0.0032582082401994006,53.00997052873884,52.78897374471028,,0.019080051186482302
2018-04-24,50.748558044433594,52.825365050270115,50.263226659685515,52.56284888476104,128220000,-0.047652693320505035,52.914974212646484,52.551947911580406,,0.020734041202823905
2018-04-25,50.76593017578125,51.41502514411271,50.469168811542865,51.10139295954509,57860000,0.0003423177330958982,52.75114059448242,52.35854276021322,,0.020460410019913715
2018-04-26,51.77430725097656,52.20654249096749,50.63987715748192,51.27358920536428,50926000,0.019863264037588202,52.49557222638811,52.18389574686686,,0.020802306083800848
2018-04-27,51.18574523925781,52.190653044640094,50.99419558569723,51.884964134544184,40746000,-0.011367839435604377,52.18406786237444,51.98678474426269,,0.020839036679623557
2018-04-30,50.547080993652344,51.5291588217463,50.53318604113238,51.333141552859146,34492000,-0.012477384916838807,51.68164988926479,51.795165888468425,,0.02081298431743367
2018-05-01,51.64726257324219,51.69589490391238,50.15156379055698,50.43393040958253,35326000,0.021765481961816935,51.42239325387137,51.69704043070475,,0.020661375856612624
2018-05-02,50.917781829833984,51.80755857112997,50.77436471513222,51.31230005016539,34698000,-0.014124286691355792,51.08380944388254,51.58166224161784,,0.020783995483529577
2018-05-03,50.9301872253418,51.14804267801984,50.016592148829915,50.88403856416642,39282000,0.00024363581958986025,51.10975646972656,51.469675064086914,,0.020787901995019138
2018-05-04,52.15591812133789,52.19959067204122,50.520773904358805,50.59818809111484,36892000,0.024066883763313562,51.30832617623465,51.466118494669594,,0.02019437799418105
2018-05-07,52.57575607299805,52.85067927939502,52.11970249067856,52.29934493286772,34400000,0.008049670426343969,51.42281886509487,51.52055740356445,,0.019658952957528772
2018-05-08,52.53257751464844,52.862088543844074,52.18768359971397,52.83181496413261,26030000,-0.0008212636693166742,51.61522347586496,51.528001149495445,,0.01905692781731395
2018-05-09,54.03919219970703,54.28980110521576,52.707256903428735,52.80601328926523,47160000,0.028679626173653494,52.11409650530134,51.663659540812176,,0.017740509945780882
2018-05-10,54.85900115966797,55.05452624445205,54.283848541119106,54.3394283533808,36414000,0.01517063683948594,52.57291630336216,51.82955627441406,54.00181583828396,0.017860572851077235
2018-05-11,54.755287170410156,55.03467796260331,54.44959819079562,54.607902223686914,30504000,-0.0018905555526967932,53.1211313520159,51.93912862141927,54.0184513092041,0.017049782038967808
2018-05-14,54.91508102416992,55.48824973417262,54.825755784553216,54.86396501263832,39338000,0.002918327380193597,53.69040189470564,52.09457092285156,54.02676633199056,0.016336434305206964
2018-05-15,53.83672332763672,54.543881746468614,53.53450622248291,54.4337140839432,35738000,-0.019636822461548964,53.9305169241769,52.20406023661295,54.02076170179579,0.016841991059723428
2018-05-16,53.79801559448242,54.30866078186636,53.67594067435831,53.84764367043649,25628000,-0.0007189838229703094,54.105125427246094,52.294013849894206,54.006315273708765,0.01677071940049301
2018-05-17,53.6575813293457,54.14092883207688,53.41739551168557,53.667508459563784,25738000,-0.002610398610150999,54.265840257917134,52.37443962097168,53.988147015041775,0.0167891638736245
2018-05-18,53.080936431884766,53.28390497437442,52.834798881924954,52.9003020391115,35482000,-0.010746755317231682,54.12894657679966,52.47317695617676,53.9643546210395,0.01636371060641182
2018-05-21,53.79404830932617,54.255065425365196,53.49580280320083,53.545427093560406,25180000,0.013434425339434064,53.976810455322266,52.57891133626302,53.949946848551434,0.016432480605653717
2018-05-22,53.3623046875,54.180622685243264,53.21094815326825,54.08137411260522,22226000,-0.008025862254195215,53.77781295776367,52.643109512329104,53.929688686794705,0.016317049870659628
2018-05-23,53.89081573486328,53.99205201080423,52.94793909581521,53.09879966095015,23740000,0.009904202047837707,53.63148934500558,52.74384829203288,53.90504705641005,0.016216246367376265
2018-05-24,53.86550521850586,53.948378954377326,53.212938438795966,53.937463655345056,20604000,-0.0004696628917615353,53.63560104370117,52.82351303100586,53.880096689860025,0.016113503936303522
2018-05-25,53.79751968383789,54.0699629796909,53.72407709774085,53.9200943680781,22224000,-0.0012621349116134217,53.635530199323384,52.90297927856445,53.84975929260254,0.016113854835387135
2018-05-29,53.003021240234375,53.661547311615664,52.755391993922906,53.396547482289485,36076000,-0.014768309919726663,53.54202161516462,52.93932113647461,53.81231986151801,0.016309581477933387
2018-05-30,53.46950149536133,53.544931780637256,52.927594545512974,53.27149652325068,28686000,0.008801012550070375,53.59753090994699,52.93619499206543,53.77591162787543,0.01531378332871868
2018-05-31,54.587554931640625,55.08380543101918,53.495805347444154,53.69430251832289,79368000,0.020910115206072888,53.71088899884905,52.976904296875,53.74053450690376,0.01575858857692406
2018-06-01,56.32442855834961,56.48124464641408,55.18354693646333,55.22622753620622,63202000,0.03181812464185385,54.134049551827566,53.05225168863932,53.717833794487845,0.016607632646817146
2018-06-04,57.21966552734375,57.45885937837239,56.4236778223204,56.49811615122291,44754000,0.015894292972128632,54.60959952218192,53.17750523885091,53.70777096218533,0.016631723894172452
2018-06-05,57.119415283203125,57.619637318370245,56.94275252419484,57.3000534370156,32964000,-0.0017520242947368647,55.07444381713867,53.30522346496582,53.6906116909451,0.016616317508178095
2018-06-06,56.91744613647461,57.30253697655367,56.38993392889462,57.20626426653391,34934000,-0.00353591061335512,55.52014759608677,53.51085306803385,53.66821975708008,0.013730816310743108
2018-06-07,56.29564666748047,56.86385179160158,55.88375786737696,56.799836571157144,36108000,-0.010924584836487727,55.99052265712193,53.695176951090495,53.6395144144694,0.013983851597013016
2018-06-08,56.21078872680664,56.51201009610915,55.74034046530058,56.136350399231766,27284000,-0.0015073623929583446,56.38213511875698,53.8430596669515,53.61488931443956,0.013664659712422304
2018-06-11,56.61721420288086,56.95665237088891,56.145777771667234,56.22220001073345,24796000,0.007230382018823978,56.67208644321987,54.0241086324056,53.59210590786404,0.013417789992559645
2018-06-12,56.978981018066406,57.00677092234482,56.6231680188592,56.6231680188592,26092000,0.006389696495648911,56.76559393746512,54.238505299886064,53.573689481947156,0.013083322090033144
2018-06-13,56.7824592590332,57.34868419065919,56.74027842827478,57.1819409927926,34302000,-0.0034490219993735804,56.70313589913504,54.40967852274577,53.587490717569985,0.012712851054354561
2018-06-14,57.57051086425781,57.862304852280296,57.09857469445111,57.17847256040723,35422000,0.013878433859823458,56.767578125,54.63143615722656,53.641372468736435,0.012418388808273674
2018-06-15,57.528831481933594,57.759090164402316,57.2519243750655,57.56108518921858,44438000,-0.0007239710347974881,56.854918888636995,54.85139096577962,53.68263850741916,0.012430204313988946
2018-06-18,58.73521423339844,58.762508160811514,57.11842858976017,57.202294283493984,33038000,0.020970054847084807,57.20342854091099,55.07070083618164,53.75331009758843,0.012270880685946057
2018-06-19,58.49254608154297,58.69699875352033,57.64495021983217,58.06676234623113,47282000,-0.0041315615346386725,57.5293938773019,55.267927169799805,53.84758661058214,0.01233500222658401
2018-06-20,58.75952911376953,59.623999626000824,58.6582966212323,58.72131988665136,51686000,0.004564394099965563,57.83543886457171,55.47549222310384,53.92356808980306,0.01230708240889486
2018-06-21,58.03351593017578,59.07018163238132,57.737750312571556,58.830991567764976,44966000,-0.01235566714954528,57.98608670915876,55.6086363474528,53.98691168891059,0.01171421929072728
2018-06-22,58.02607345581055,58.30943205905109,57.5476857463178,58.13524916841904,34220000,-0.00012824441610925774,58.16374588012695,55.71420542399088,54.050404188368056,0.01147165617439876
2018-06-25,56.536827087402344,57.366060483234236,55.575091871407416,57.316932168851984,57682000,-0.02566512396435594,58.0160767691476,55.773590087890625,54.08711573282878,0.012518537356739504
2018-06-26,56.20632553100586,56.91348023298712,56.026683089486795,56.77800632802937,34688000,-0.0058457747528978254,57.8271473475865,55.81663157145182,54.109866036309135,0.012577808700580418
2018-06-27,55.42820358276367,56.88072976850631,55.41629254092233,56.37405615934633,34538000,-0.013844028067854008,57.35471725463867,55.869680913289386,54.12168782552083,0.012293688631229156
2018-06-28,55.91651153564453,56.27480443799909,54.88877722932603,55.20240562030966,29726000,0.008809738027171221,56.986712319510325,55.94029744466146,54.13447460598416,0.01236942065658304
2018-06-29,56.03610610961914,56.64004435435744,55.92842212029621,56.19093828539304,31562000,0.002138806064437171,56.59765189034598,56.0195816040039,54.14298803541396,0.012347199295542403
2018-07-02,56.6772575378418,56.7209300899571,54.915074792602226,55.34929392194769,23216000,0.011441755552543675,56.40390069144113,56.139458974202476,54.16074820624458,0.012251238040640737
2018-07-03,55.39544677734375,57.06433659696129,55.30364165172733,57.040022322930085,16448000,-0.02261596301906843,56.02809688023159,56.19283892313639,54.15423634847005,0.012869782505115513
2018-07-05,56.63656997680664,56.77800318101828,55.734882187732985,55.808328561233935,28594000,0.022404787246349978,56.0423458644322,56.301981099446614,54.15290751987033,0.013320450021228475
2018-07-06,57.320899963378906,57.37647977280669,56.435587049351156,56.66038996246997,21820000,0.012082828936365697,56.20157078334263,56.416317240397134,54.17362323337131,0.01337046407559712
2018-07-09,57.92631912231445,57.95857661209418,57.42758879881518,57.56505038114294,21584000,0.010561926964202106,56.558444431849885,56.55167770385742,54.20855924818251,0.013447545487715071
2018-07-10,57.91937255859375,58.23498862729828,57.69208976522985,58.060805751925564,21334000,-0.0001199206824454846,56.84456743512835,56.68907279968262,54.261343722873264,0.01343810241990456
2018-07-11,58.133758544921875,58.57938897670396,57.3352909750362,57.347694207729944,33252000,0.003701455607296955,57.14423206874302,56.860097376505536,54.3094910091824,0.013034292513188054
2018-07-12,59.61258316040039,59.64880847515142,58.215140910265625,58.302482234052356,44148000,0.02543831075941494,57.56356430053711,57.06486676534017,54.368213950263126,0.013622934238030284
2018-07-13,59.7693977355957,60.06813920593165,59.316320072410456,59.68900389007117,32612000,0.0026305616512769525,58.18841443743025,57.23759485880534,54.42529377407498,0.013230761347950709
2018-07-16,59.37686538696289,59.982291565284704,59.22252918906716,59.73912610934193,26784000,-0.006567446946165845,58.57988521030971,57.339342753092446,54.47021543714735,0.012172699988041033
2018-07-17,60.19914627075195,60.481016907690254,58.656799092001,58.69352416793623,40162000,0.01384850612153743,58.991063254220144,57.438658777872725,54.516366704305014,0.012096700074651185
2018-07-18,60.19071578979492,60.621459318789775,59.77634710269954,59.97335632772588,38948000,-0.00014004319794025388,59.31454849243164,57.54103546142578,54.54507755703396,0.01208411642714311
2018-07-19,59.50539779663086,60.36788062933353,59.43741096490853,59.88006555184665,38338000,-0.011385775765774375,59.54112352643694,57.62730051676432,54.563367165459525,0.012287321731878728
2018-07-20,59.44485092163086,60.084518489559265,59.38083191678865,59.5123417714929,37938000,-0.0010175022307543635,59.728422437395366,57.732273991902666,54.595331234402124,0.012071556056651597
2018-07-23,60.0959358215332,60.29940034733981,59.15355507608436,59.33468923767052,65446000,0.010952755197598307,59.7974728175572,57.86177889506022,54.62957810295953,0.01216475359714564
2018-07-24,62.43575668334961,63.271937548420865,61.74050926143322,63.07343659497237,107600000,0.03893476039319821,60.1783812386649,58.05573031107585,54.68887456258138,0.013865899892231148
2018-07-25,63.31858444213867,63.43271993200098,61.9841654210931,62.161327962628526,51104000,0.01413977832072133,60.741483960832866,58.267050425211586,54.76690720452203,0.013995905772729472
2018-07-26,63.79300308227539,63.88729188851827,62.676439460901314,62.88387180576298,54686000,0.007492565481628022,61.25489207676479,58.50073521931966,54.86915139092339,0.01394790501152528
2018-07-27,62.17472839355469,64.08777191306355,61.75787601301977,63.97264446474513,48362000,-0.025367589085492304,61.53832244873047,58.65420913696289,54.95576917860243,0.014801991646350097
2018-07-30,61.040794372558594,62.17472856308017,60.7494963335451,61.78566608778071,43896000,-0.018237860466691513,61.757664816720144,58.77127456665039,55.030780198838976,0.015278322095665044
2018-07-31,60.90084457397461,61.59509994673083,60.353481931502486,61.12365977243715,39382000,-0.0022927257094625952,61.96566390991211,58.843462244669595,55.12676052517361,0.014871965232117354
2018-08-01,61.187191009521484,61.827846788339166,60.78770921326239,61.49089606736952,36994000,0.004701846707545476,62.12155750819615,58.93328374226888,55.240589438544376,0.014847852514450843
2018-08-02,61.59113311767578,61.75390472318255,60.446283694807484,60.46811807908729,34704000,0.006601742970868463,62.00089699881418,59.027670542399086,55.343721304999455,0.014866485079653206
2018-08-03,61.44375228881836,61.858616976120445,61.0100290831596,61.79211807702051,21264000,-0.00239289036257595,61.73306383405413,59.14134508768718,55.47121365865072,0.0146519462525084
2018-08-06,61.419429779052734,61.65713568765559,61.065108495658905,61.61495485292469,22114000,-0.0003958500068695914,61.39398193359375,59.25445696512858,55.599406221177844,0.014653373493012415
2018-08-07,62.32112121582031,62.82928274626681,62.1206363514822,62.131055673270545,42506000,0.014680882580826227,61.41489519391741,59.44726676940918,55.719995159573024,0.013856558396019894
2018-08-08,62.59355926513672,63.10916042064244,62.136509998412244,62.3647847498049,34344000,0.00437152034497168,61.63671875,59.66017456054688,55.857125684950084,0.013748019039270884
2018-08-09,62.74888610839844,63.12107395854261,62.53252238899547,62.663036504089156,27326000,0.0024815147929801995,61.900724683489116,59.90419731140137,55.9926461537679,0.013347507440712943
2018-08-10,62.1558723449707,62.58711567367954,61.89038029093258,62.48687134421892,26602000,-0.009450586300501107,62.03910773141043,60.112176005045576,56.11549576653375,0.013546307744645
2018-08-13,61.96382141113281,62.823824372478335,61.883927322299485,62.09086368915397,27500000,-0.003089827663780298,62.09234891619001,60.30976651509603,56.234595913357204,0.013599563175369872
2018-08-14,62.435264587402344,62.556843542054565,61.51223831465437,62.155377809167874,28080000,0.0076083618720266255,62.23399353027344,60.50170008341471,56.37144533793131,0.013539727257770369
2018-08-15,61.14897155761719,62.129561393702396,60.852214007589026,61.74745022216092,37052000,-0.020602027368435194,62.19535664149693,60.69348424275716,56.48841150071886,0.013411088546170518
2018-08-16,60.74403381347656,61.718671972483435,60.52419446273991,61.63381053775664,32176000,-0.00662215134328259,61.97005844116211,60.830399703979495,56.59183010525174,0.013033396725125861
2018-08-17,60.336612701416016,60.88745102381948,59.74855710834635,60.64379337671935,33092000,-0.006707179067356517,61.64763750348772,60.93092346191406,56.69702966478136,0.013004393896552308
2018-08-20,60.63932800292969,60.83584504305502,59.98179762322511,60.57531278061124,22218000,0.005017107987346003,61.34627205984933,61.0213570912679,56.79884927537706,0.012914543204916066
2018-08-21,60.41402816772461,61.175774469512355,60.295921068755106,60.692426988094084,23082000,-0.003715407848751129,61.0974371773856,61.104512278238936,56.89885478549533,0.012947763436521487
2018-08-22,60.6294059753418,60.86661213785462,60.206102090394054,60.25572638286765,22296000,0.0035650297480454007,60.906806400844026,61.187700525919595,56.99570634629991,0.012946982870133067
2018-08-23,60.60012435913086,61.295371790049586,60.510303140328496,60.53660511331029,24666000,-0.0004829606317245938,60.64464351109096,61.22061856587728,57.07389344109429,0.012132460004246644
2018-08-24,61.373779296875,61.406033003359084,60.61302495262425,60.84030776210257,24454000,0.012766556932445772,60.6767589024135,61.27409795125325,57.1628657023112,0.012329947410610873
2018-08-27,62.34245681762695,62.42185870960041,61.56880327920677,61.7405062738133,28580000,0.015783247045392246,60.90510504586356,61.37295099894206,57.25484848022461,0.012533226461339954
2018-08-28,61.825862884521484,62.35685075793018,61.682445765832874,62.3240972866056,27330000,-0.008286390358607232,61.117855072021484,61.42717488606771,57.34777963426378,0.012444703607039217
2018-08-29,62.75831604003906,62.883374403694425,62.170260424315934,62.279436137263346,36926000,0.01508192707733369,61.420567648751394,61.51276156107585,57.45300682915582,0.012705729580129109
2018-08-30,62.251644134521484,62.998499729534956,61.89285525641738,62.69628261755369,30104000,-0.008073382740134805,61.683084215436665,61.6043031056722,57.58081889682346,0.012604136640971222
2018-08-31,61.128135681152344,62.15785393635514,60.82790246798003,62.14098311581647,42308000,-0.018047851891932587,61.75433131626674,61.66041259765625,57.69595451354981,0.013099029627861355
2018-09-04,60.1113166809082,60.93311040296844,59.87559845454381,60.667614572557156,41458000,-0.01663422234154044,61.68450164794922,61.66092529296875,57.788587951660155,0.013343287402079915
2018-09-05,59.50539779663086,60.28798275608987,58.32630312437928,60.0076000189941,53988000,-0.010079946967286868,61.4175900050572,61.563246663411455,57.88102853563097,0.011261936699676007
2018-09-06,58.75556182861328,59.49993755136597,57.74420234710536,59.479095121995066,46854000,-0.012601142010347677,60.9051764351981,61.41114590962728,57.972233878241646,0.011034095181120708
2018-09-07,58.437957763671875,58.9818485871572,58.02507702800154,58.16055091645619,32658000,-0.0054055149003228165,60.421189989362446,61.232644399007164,58.0476860470242,0.010884366616732508
2018-09-10,58.31240463256836,58.88805698068228,58.09157333038977,58.765978277724024,27670000,-0.002148485948315737,59.7860597882952,61.10390027364095,58.12984852261013,0.010019975472776912
